,M/z,Intensity,Relative,Resolution,Frequency,S/N
1828,283.04594,0.4687,1.5365094,1512933,1141283.730756,35.72
1829,283.0612,0.2771,0.9083077,1516385,1141222.213843,20.72
1830,283.08233,0.986,3.2323701,1488086,1141137.020825,76.2
1831,283.09759,0.1227,0.4022571,1726628,1141075.49886,8.64
1832,283.11871,0.6951,2.2787988,1526449,1140990.373964,53.43
1833,283.13393,0.0602,0.1974583,1728551,1140929.040992,3.75
1834,283.15509,0.473,1.5504773,1561808,1140843.771484,36.05
1835,283.17177,0.0556,0.182396,1625358,1140776.577764,3.39
1836,283.19148,0.6188,2.028405,1486642,1140697.1926,47.46
1837,283.22787,0.5595,1.8340527,1460682,1140550.641176,42.82
1838,283.26242,0.076,0.2492289,1531537,1140411.507789,4.99
1839,283.26425,34.1033,111.7958755,1476146,1140404.129583,2667.66
1840,283.26611,0.0753,0.2468579,1449819,1140396.663487,4.93
1841,283.50069,0.067,0.2195581,1038277,1139453.051651,4.28
1842,283.50428,0.0801,0.2626337,1230036,1139438.612819,5.31
1843,283.50829,0.0841,0.2756781,1496611,1139422.496031,5.62
1844,283.99467,0.0866,0.2837889,1651047,1137471.069798,5.81
1845,283.99626,0.3037,0.995588,1428548,1137464.71293,22.8
1846,284.00681,0.0819,0.2684736,1435592,1137422.457103,5.45
1847,284.01442,0.1336,0.4381054,1320898,1137391.953474,9.5
1848,284.02007,0.0996,0.326545,1620800,1137369.330072,6.83
1849,284.02503,0.0875,0.2867407,1141259,1137349.484122,5.88
1850,284.02818,0.0609,0.1996379,1227138,1137336.852645,3.8
1851,284.03264,0.188,0.6161794,1543007,1137319.012834,13.75
1852,284.04322,0.0671,0.2198909,1615170,1137276.64421,4.29
1853,284.0493,0.0578,0.1894888,1656402,1137252.307428,3.56
1854,284.05378,0.082,0.2687322,1754915,1137234.351188,5.45
1855,284.05646,0.0727,0.2383213,1251772,1137223.624025,4.73
1856,284.06903,0.0852,0.2791566,1420729,1137173.324045,5.7
1857,284.07758,0.0762,0.2496599,1619127,1137139.079592,5.0
1858,284.08568,0.1516,0.4969812,1556179,1137106.671966,10.9
1859,284.09013,0.0692,0.2268548,1477415,1137088.831442,4.45
1860,284.12206,0.1265,0.4145842,1524786,1136961.071371,8.93
1861,284.12653,0.0607,0.1990924,1332538,1136943.174642,3.79
1862,284.15843,0.0741,0.2430551,1384156,1136815.524879,4.84
1863,284.16291,0.2239,0.7339205,1514688,1136797.602022,16.56
1864,284.19483,0.1182,0.3876385,1451578,1136669.922279,8.29
1865,284.23122,0.1268,0.4155641,1711725,1136524.412588,8.96
1866,284.26761,6.504,21.3210793,1480477,1136378.917436,507.98
1867,284.27053,0.1439,0.471581,1683331,1136367.239531,10.3
1868,284.77487,0.4147,1.3594067,1526402,1134354.69372,31.49
1869,284.98584,0.0614,0.2014119,1527758,1133514.970589,3.85
1870,284.98881,0.0782,0.2564319,1319225,1133503.142693,5.16
1871,284.99199,0.0618,0.2027022,1292505,1133490.487505,3.88
1872,285.00408,0.5631,1.8459529,1464317,1133442.418136,43.1
1873,285.01167,0.0591,0.1936881,1078621,1133412.215339,3.66
1874,285.01462,0.0926,0.3035399,1637017,1133400.482351,6.28
1875,285.02227,0.0889,0.2914282,1500516,1133370.079814,5.99
1876,285.0252,0.1542,0.5054821,1369465,1133358.408647,11.1
1877,285.02999,0.0635,0.208095,1520314,1133339.376186,4.01
1878,285.04046,0.602,1.9734706,1562355,1133297.740869,46.15
1879,285.06159,0.4294,1.4076269,1443664,1133213.748576,32.64
1880,285.07685,0.3013,0.9878569,1459072,1133153.101001,22.62
1881,285.08021,0.1574,0.5161237,1644345,1133139.716471,11.36
1882,285.09797,0.5132,1.6822908,1480860,1133069.120739,39.2
1883,285.11323,0.1889,0.6190794,1454946,1133008.482292,13.82
1884,285.12611,0.0601,0.1971228,1627975,1132957.298694,3.74
1885,285.13436,0.3512,1.1514317,1509564,1132924.530195,26.52
1886,285.1496,0.075,0.2458822,1243472,1132863.965388,4.91
1887,285.17074,0.32,1.0488966,1569887,1132779.996397,24.08
1888,285.20713,3.2759,10.7388248,1474620,1132635.459187,255.38
1889,285.24352,0.353,1.157335,1454514,1132490.985707,26.66
1890,285.26852,0.1247,0.4086623,1289324,1132391.714428,8.79
1891,285.27096,0.5846,1.9164451,1451493,1132382.019326,44.78
1892,285.50173,0.0836,0.2740989,1615695,1131466.713986,5.58
1893,285.50574,0.0826,0.2708327,1643784,1131450.825378,5.5
1894,285.99371,0.3943,1.2925744,1425430,1129520.330597,29.89
1895,286.0119,0.356,1.1671841,1482734,1129448.470062,26.9
1896,286.01953,0.0776,0.254542,1748443,1129418.344243,5.11
1897,286.02245,0.0751,0.2460953,1401316,1129406.809689,4.91
1898,286.03005,0.0562,0.1841878,1089159,1129376.811097,3.44
1899,286.03571,0.1233,0.404247,1546489,1129354.472341,8.69
1900,286.04379,0.1001,0.3281698,1543532,1129322.542905,6.87
1901,286.0483,0.1578,0.5171902,1600745,1129304.764708,11.38
1902,286.06496,0.069,0.2261916,1214774,1129238.998334,4.44
1903,286.06941,0.0577,0.1892089,1351950,1129221.400595,3.55
1904,286.07212,0.0593,0.1943162,1620324,1129210.738397,3.68
1905,286.08465,0.0855,0.2801587,1532910,1129161.244236,5.73
1906,286.09324,0.0563,0.184421,1554947,1129127.36264,3.44
1907,286.10134,0.0887,0.2908894,1407626,1129095.384221,5.98
1908,286.10581,0.0642,0.2104236,1001021,1129077.750842,4.06
1909,286.13395,0.118,0.3867528,1355695,1128966.699884,8.27
1910,286.17856,0.0629,0.206292,1415061,1128790.705815,3.96
1911,286.21049,0.5623,1.8432436,1435374,1128664.789212,43.04
1912,286.21495,2.2688,7.4374595,1488469,1128647.198219,176.57
1913,286.24685,0.0794,0.2604142,1034984,1128521.414099,5.25
1914,286.49538,0.1175,0.3852641,1416625,1127542.456159,8.23
1915,286.50951,0.0591,0.1937174,1558611,1127486.841201,3.66
1916,286.51355,0.0779,0.2553863,1180061,1127470.926539,5.13
1917,286.77192,0.292,0.9571744,1472824,1126455.106803,21.89
1918,286.80097,0.1181,0.3870901,1496661,1126341.024277,8.28
1919,286.8099,0.0935,0.3066076,1341987,1126305.944156,6.36
1920,286.82576,0.0564,0.1850311,1524287,1126243.691267,3.46
1921,286.98333,0.0879,0.2880808,1545984,1125625.290623,5.92
1922,287.00153,0.2656,0.870689,1386590,1125553.902868,19.82
1923,287.00916,0.1412,0.4628348,1449848,1125523.995959,10.09
1924,287.01973,0.7755,2.5423062,1483234,1125482.553626,59.72
1925,287.0274,0.0622,0.2038794,1693228,1125452.482471,3.91
1926,287.03027,0.0593,0.1943777,1633144,1125441.224154,3.68
1927,287.03499,0.1042,0.3416935,1454721,1125422.715678,7.19
1928,287.03793,0.0627,0.2054989,1528474,1125411.177219,3.94
1929,287.04085,0.1625,0.5327379,1433687,1125399.7466,11.76
1930,287.05612,0.5158,1.690861,1512319,1125339.889996,39.4
1931,287.07725,0.2175,0.7128842,1322895,1125257.042287,16.06
1932,287.0925,0.4282,1.4037985,1504724,1125197.248595,32.55
1933,287.11364,0.1815,0.5948835,1477846,1125114.424075,13.24
1934,287.12486,0.0574,0.1882082,1321442,1125070.456385,3.53
1935,287.12888,0.2037,0.6678911,1490318,1125054.696473,14.98
1936,287.15002,0.2503,0.8205951,1549553,1124971.88716,18.63
1937,287.16527,0.0724,0.2373962,1205571,1124912.135861,4.71
1938,287.18639,0.2065,0.6769235,1496630,1124829.392838,15.2
1939,287.2183,0.3791,1.2428275,1369962,1124704.419903,28.71
1940,287.22278,0.5471,1.7934875,1420958,1124686.87447,41.85
1941,287.3007,0.0559,0.1833796,1322889,1124381.842498,3.42
1942,287.50322,0.088,0.2883548,1625546,1123589.841005,5.92
1943,287.51308,0.0596,0.1952748,1323327,1123551.289484,3.7
1944,287.99116,0.1655,0.5424485,1434048,1121686.131125,11.99
1945,287.99879,0.1161,0.38045,1468993,1121656.418579,8.12
1946,288.00937,0.1698,0.556765,1364478,1121615.218471,12.33
1947,288.01497,0.1162,0.3808086,1179443,1121593.411406,8.13
1948,288.017,0.1595,0.5230126,1265079,1121585.514139,11.52
1949,288.02309,0.0938,0.3074397,1327151,1121561.772368,6.38
1950,288.02755,0.2464,0.8078079,1519438,1121544.398476,18.32
1951,288.0391,0.1691,0.554455,1650442,1121499.45137,12.27
1952,288.04282,0.0828,0.2713277,1139798,1121484.966221,5.52
1953,288.05136,0.0865,0.2835513,1493011,1121451.718065,5.81
1954,288.05946,0.0724,0.2372901,1775717,1121420.178499,4.7
1955,288.06394,0.1954,0.6406823,1576020,1121402.726554,14.33
1956,288.09588,0.0902,0.295664,1453197,1121278.393327,6.1
1957,288.10032,0.0817,0.2679006,1346124,1121261.127821,5.43
1958,288.12147,0.0935,0.3066193,1364914,1121178.816307,6.36
1959,288.15781,0.1006,0.3299254,1581654,1121037.437581,6.91
1960,288.18976,0.0578,0.1893611,1532233,1120913.142727,3.56
1961,288.19419,0.0796,0.261099,1281723,1120895.899054,5.27
1962,288.22613,0.1213,0.3976867,1429348,1120771.684456,8.53
1963,288.2306,0.3224,1.0568024,1498685,1120754.301206,24.26
1964,288.50271,0.0627,0.2055923,1096886,1119697.247965,3.95
1965,288.50696,0.058,0.1901796,1174951,1119680.729574,3.58
1966,288.51098,0.0599,0.1964756,1255159,1119665.130562,3.73
1967,288.51464,0.0581,0.1904749,1277554,1119650.950787,3.59
1968,288.76898,0.1062,0.3480821,1425240,1118664.777911,7.35
1969,288.798,0.1328,0.4353218,1499436,1118552.363157,9.43
1970,288.80696,0.1045,0.3424079,1488175,1118517.664889,7.21
1971,288.94024,0.843,2.763449,1504967,1118001.707782,65.0
1972,288.999,0.4921,1.6130279,1500095,1117774.410595,37.54
1973,289.00574,0.2156,0.7068915,1595798,1117748.322565,15.91
1974,289.00661,0.6923,2.2693782,1427134,1117744.943387,53.21
1975,289.01427,0.1028,0.3370261,1647451,1117715.350497,7.08
1976,289.01719,0.1187,0.389088,1276658,1117704.06296,8.33
1977,289.02013,0.0561,0.1838284,1615478,1117692.671622,3.43
1978,289.02481,0.0982,0.32176,1308848,1117674.595916,6.72
1979,289.03538,0.5987,1.9625301,1472768,1117633.701823,45.88
1980,289.05064,0.1146,0.3755487,1466019,1117574.718186,8.0
1981,289.0565,0.1136,0.3725247,1402624,1117552.031625,7.93
1982,289.07177,0.6637,2.1756911,1459969,1117493.022539,50.97
1983,289.09289,0.126,0.4128945,1376432,1117411.377119,8.89
1984,289.10815,0.5065,1.6604283,1427280,1117352.38658,38.67
1985,289.12928,0.0916,0.3001556,1360483,1117270.716219,6.2
1986,289.14453,0.1954,0.6406108,1483829,1117211.802866,14.33
1987,289.16565,0.1278,0.4190118,1409013,1117130.209524,9.04
1988,289.21727,0.065,0.2130161,1606985,1116930.807741,4.12
1989,289.44195,0.0628,0.2058624,1228243,1116063.773683,3.95
1990,289.50067,0.0585,0.1918036,1727422,1115837.412167,3.62
1991,289.5083,0.2288,0.750156,1439062,1115807.989333,16.95
1992,289.51053,0.1519,0.4980436,1480393,1115799.40452,10.93
1993,289.51815,0.0566,0.1855631,1297427,1115770.054021,3.47
1994,289.98861,0.0661,0.216796,1191061,1113959.868547,4.21
1995,289.99626,0.122,0.3998714,1148131,1113930.501261,8.58
1996,290.00682,0.2039,0.6685375,1429340,1113889.940777,15.0
1997,290.00999,0.0564,0.1847261,1662231,1113877.753407,3.45
1998,290.01219,0.0661,0.2166022,1565221,1113869.289895,4.21
1999,290.01444,0.6554,2.1484981,1447481,1113860.650163,50.32
2000,290.02207,0.1841,0.6033721,1332376,1113831.368655,13.44
2001,290.02501,0.0958,0.313946,1542152,1113820.070396,6.53
2002,290.03062,0.1052,0.344826,1371396,1113798.510879,7.27
2003,290.03873,0.0958,0.3139299,1440340,1113767.363207,6.53
2004,290.04321,0.1914,0.6273304,1399237,1113750.172309,14.01
2005,290.067,0.0878,0.2879681,1440767,1113658.832491,5.91
2006,290.07512,0.1264,0.4143783,1305183,1113627.648435,8.93
2007,290.07959,0.1653,0.5418816,1543061,1113610.494625,11.97
2008,290.08814,0.0799,0.2618773,1403584,1113577.660128,5.29
2009,290.09937,0.0745,0.2440763,1515613,1113534.552416,4.86
2010,290.10342,0.0615,0.2014958,1206257,1113519.003797,3.85
2011,290.11151,0.1071,0.3511262,1499290,1113487.975037,7.42
2012,290.11599,0.0806,0.2641729,1762170,1113470.784415,5.34
2013,290.12452,0.1277,0.4186285,1471922,1113438.041032,9.03
2014,290.33572,0.0747,0.2450404,1322512,1112628.064772,4.89
2015,290.50015,0.0653,0.214146,1365566,1111998.276462,4.15
2016,290.51206,0.0626,0.205173,1814315,1111952.68965,3.94
2017,290.51611,0.2185,0.7163088,1372701,1111937.188966,16.14
2018,290.51836,0.0953,0.3122837,1439447,1111928.574112,6.49
2019,290.79507,0.0594,0.1948722,1518870,1110870.502099,3.69
2020,290.96765,0.0758,0.2485987,1385506,1110211.628142,4.97
2021,290.97826,0.0575,0.188474,1583933,1110171.127171,3.54
2022,290.99546,0.0565,0.1850986,1638230,1110105.524606,3.46
2023,290.99647,0.0622,0.2038903,1296533,1110101.673114,3.91
2024,291.00407,0.1827,0.5989361,1381396,1110072.667836,13.34
2025,291.01464,0.5169,1.694553,1465515,1110032.359224,39.49
2026,291.01779,0.0553,0.1812842,1689437,1110020.348696,3.37
2027,291.02227,0.0877,0.2874143,1154262,1110003.271418,5.9
2028,291.02989,0.2053,0.6728672,1631537,1109974.174827,15.1
2029,291.03282,0.0745,0.2440813,1517791,1109963.008376,4.86
2030,291.03577,0.0927,0.3037516,1510864,1109951.756527,6.29
2031,291.05103,0.6849,2.2452502,1451509,1109893.575737,52.63
2032,291.06631,0.0561,0.18387,1651832,1109835.298204,3.43
2033,291.07215,0.0594,0.1946414,1490832,1109813.052633,3.68
2034,291.08742,1.0095,3.3091462,1477789,1109754.834144,78.03
2035,291.09867,0.0578,0.1894428,1261258,1109711.946612,3.56
2036,291.10855,0.0619,0.2029426,1431997,1109674.274127,3.88
2037,291.12379,0.5537,1.8151686,1469524,1109616.159178,42.37
2038,291.16018,0.5654,1.8534573,1452955,1109477.484621,43.28
2039,291.19655,0.0979,0.3210131,1129761,1109338.920806,6.7
2040,291.19995,0.074,0.2426185,1634784,1109325.97632,4.83
2041,291.20964,0.3501,1.1478009,1387755,1109289.057221,26.44
2042,291.50575,0.0556,0.1822926,1403793,1108162.254585,3.39
2043,291.99371,0.1693,0.5548935,1556255,1106310.346197,12.28
2044,292.00134,0.0942,0.3087547,1632890,1106281.433096,6.41
2045,292.00988,0.0936,0.3068618,1530887,1106249.072336,6.36
2046,292.01191,0.1621,0.5315205,1402002,1106241.394854,11.73
2047,292.01802,0.0646,0.2118055,1244140,1106218.242536,4.09
2048,292.02247,0.1446,0.4740808,1561249,1106201.394801,10.35
2049,292.03006,0.058,0.1902074,1272800,1106172.617021,3.58
2050,292.03771,0.153,0.501656,1488965,1106143.656471,11.01
2051,292.04067,0.0594,0.1946846,1364484,1106132.454509,3.69
2052,292.04627,0.0718,0.2355,996158,1106111.218764,4.66
2053,292.05439,0.0985,0.3228279,1145755,1106080.461017,6.74
2054,292.05886,0.1539,0.5046316,1399675,1106063.534386,11.08
2055,292.08267,0.1067,0.3498386,1492988,1105973.385228,7.39
2056,292.09078,0.1745,0.5719612,1472624,1105942.684002,12.69
2057,292.09525,0.127,0.4163219,1444749,1105925.747826,8.98
2058,292.10377,0.0628,0.2058243,1604225,1105893.484795,3.95
2059,292.12716,0.1044,0.3424025,1754472,1105804.946733,7.21
2060,292.13162,0.1392,0.4564548,1465233,1105788.070563,9.93
2061,292.16354,0.1186,0.3887758,1490352,1105667.253372,8.32
2062,292.16805,0.057,0.1869507,1439148,1105650.173109,3.5
2063,292.18913,0.295,0.967164,1399623,1105570.433698,22.13
2064,292.19182,0.2481,0.8134633,1428922,1105560.257422,18.46
2065,292.21301,0.0599,0.1964528,1168992,1105480.057895,3.73
2066,292.51357,0.058,0.1899787,1486191,1104344.187712,3.57
2067,292.81791,0.2438,0.7992703,1534279,1103196.360179,18.12
2068,292.84544,0.1001,0.3280655,1538277,1103092.666775,6.87
2069,292.86412,0.0984,0.3226001,1549122,1103022.304623,6.74
2070,292.98299,0.0601,0.1969621,1487899,1102574.756092,3.74
2071,292.98333,0.0653,0.2139173,1443221,1102573.505286,4.14
2072,292.99391,0.3345,1.0966814,1463304,1102533.689798,25.22
2073,293.00154,0.2306,0.7559945,1351179,1102504.970187,17.08
2074,293.00916,0.2354,0.7717763,1422475,1102476.291382,17.46
2075,293.01973,0.1019,0.3340143,1266112,1102436.538207,7.01
2076,293.0303,0.5183,1.6991094,1454706,1102396.770364,39.6
2077,293.04556,0.1432,0.4694713,1235752,1102339.333792,10.24
2078,293.05143,0.0631,0.2070096,1397025,1102317.251693,3.98
2079,293.06668,1.0101,3.3112481,1459839,1102259.914284,78.08
2080,293.0779,0.0622,0.2037664,1458667,1102217.728624,3.9
2081,293.10306,1.4337,4.6999683,1442180,1102123.077485,111.23
2082,293.13945,0.465,1.5243993,1516102,1101986.296555,35.43
2083,293.17584,0.1994,0.6535087,1434537,1101849.489878,14.64
2084,293.17921,0.8477,2.7789328,1429025,1101836.840745,65.37
2085,293.19247,0.0568,0.1862421,1317977,1101786.990889,3.48
2086,293.20669,0.1073,0.3518982,1326167,1101733.573325,7.44
2087,293.21222,0.2195,0.7197134,1391128,1101712.770649,16.22
2088,293.24858,0.0711,0.2329621,1246042,1101576.180239,4.6
2089,293.50323,0.0734,0.2406351,1366343,1100620.406482,4.78
2090,293.51308,0.0763,0.2502426,1586668,1100583.504256,5.01
2091,293.51736,0.057,0.18688,1713133,1100567.4317,3.5
2092,293.61378,0.0562,0.1842321,1281124,1100206.003462,3.44
2093,293.68346,0.0671,0.2198483,1705818,1099944.984529,4.29
2094,293.85612,0.0633,0.2076477,1553200,1099298.687913,4.0
2095,293.99116,0.2195,0.7195417,1432196,1098793.726491,16.21
2096,293.99879,0.0662,0.2168812,1382916,1098765.210718,4.22
2097,294.00936,0.2225,0.7292331,1369397,1098725.714935,16.45
2098,294.017,0.3431,1.1248411,1399166,1098697.176439,25.89
2099,294.01994,0.066,0.2161967,1777592,1098686.168432,4.2
2100,294.02554,0.073,0.2393029,1447852,1098665.239873,4.75
2101,294.02756,0.0943,0.3090472,1636933,1098657.715043,6.42
2102,294.03364,0.0667,0.2186575,1582757,1098634.996016,4.26
2103,294.03812,0.1172,0.3840833,1481082,1098618.239543,8.21
2104,294.04081,0.0828,0.271575,1642148,1098608.19985,5.52
2105,294.05338,0.0765,0.250823,1545501,1098561.236437,5.03
2106,294.06192,0.1083,0.355122,1500849,1098529.325677,7.52
2107,294.07004,0.1436,0.4707766,1334622,1098499.007841,10.28
2108,294.07449,0.1256,0.4117806,1580958,1098482.360611,8.87
2109,294.09832,0.0969,0.3177593,1537248,1098393.37404,6.62
2110,294.10642,0.2362,0.7742604,1579903,1098363.10476,17.52
2111,294.11087,0.0701,0.229827,1215499,1098346.517435,4.52
2112,294.132,0.0585,0.1917585,1473418,1098267.588048,3.62
2113,294.13472,0.0707,0.2318955,1463869,1098257.438665,4.57
2114,294.1428,0.066,0.2164065,1326522,1098227.252757,4.2
2115,294.18257,0.1147,0.3760276,1529739,1098078.81284,8.01
2116,294.49286,0.0833,0.2729438,1543842,1096921.816103,5.55
2117,294.50698,0.0569,0.1865927,1365717,1096869.223489,3.49
2118,294.81496,0.2407,0.7890526,1448627,1095723.357679,17.87
2119,294.84339,0.2042,0.669561,1398261,1095617.695575,15.02
2120,294.97316,0.0653,0.2139115,1256907,1095135.700121,4.14
2121,294.98842,0.0774,0.2538718,1382020,1095079.055703,5.1
2122,294.99899,0.3002,0.983947,1429243,1095039.818922,22.53
2123,295.00662,0.1551,0.5084584,1361907,1095011.490852,11.18
2124,295.00956,0.3518,1.1532209,1411886,1095000.56557,26.57
2125,295.01718,0.1363,0.4467396,1450272,1094972.304893,9.7
2126,295.01997,0.0745,0.2441161,1177287,1094961.935027,4.87
2127,295.02481,0.4729,1.5501693,1465799,1094943.960351,36.04
2128,295.03536,0.0737,0.2415727,1732168,1094904.80924,4.8
2129,295.03608,0.0829,0.2717401,1368547,1094902.160094,5.52
2130,295.04595,0.6326,2.0736754,1441006,1094865.533412,48.54
2131,295.0612,0.1669,0.5470092,1495771,1094808.930962,12.1
2132,295.06707,0.4234,1.3881068,1517348,1094787.149751,32.17
2133,295.08233,1.3471,4.4158454,1454444,1094730.543689,104.45
2134,295.09355,0.0737,0.2415417,1719136,1094688.921106,4.8
2135,295.09759,0.0894,0.2931101,1574475,1094673.912818,6.04
2136,295.11871,1.2354,4.0498486,1435682,1094595.569674,95.71
2137,295.1551,0.2891,0.9476414,1319627,1094460.63513,21.66
2138,295.19148,0.1598,0.5237389,1380591,1094325.740035,11.54
2139,295.22787,0.424,1.3898135,1453147,1094190.861709,32.21
2140,295.26425,0.3438,1.1269808,1429160,1094056.043148,25.94
2141,295.32999,0.0554,0.1815481,1006330,1093812.499761,3.37
2142,295.50064,0.1001,0.3281834,1568191,1093180.821531,6.87
2143,295.66734,0.0592,0.1939511,1453502,1092564.467664,3.67
2144,295.98862,0.0951,0.3116604,1157849,1091378.549677,6.48
2145,295.99624,0.16,0.5245904,1453667,1091350.436644,11.56
2146,296.00681,0.1733,0.5680594,1326473,1091311.485531,12.6
2147,296.01444,0.1764,0.5784128,1318351,1091283.360282,12.85
2148,296.01736,0.0718,0.2352974,1446881,1091272.571494,4.66
2149,296.02008,0.1023,0.3354416,1613019,1091262.574699,7.05
2150,296.02503,0.1104,0.3617812,1494072,1091244.315816,7.67
2151,296.02816,0.0817,0.2676839,1588475,1091232.776376,5.43
2152,296.03265,0.1797,0.589009,1465759,1091216.238692,13.1
2153,296.03561,0.0651,0.2134366,1263212,1091205.315498,4.13
2154,296.04124,0.0674,0.2208214,1074066,1091184.574945,4.31
2155,296.04319,0.0589,0.1931721,977529,1091177.374817,3.65
2156,296.0493,0.0741,0.2429298,1293821,1091154.84701,4.84
2157,296.05377,0.0757,0.248104,1344475,1091138.369204,4.96
2158,296.06901,0.0673,0.2205965,1853854,1091082.194165,4.3
2159,296.07757,0.094,0.3080955,1437417,1091050.659204,6.39
2160,296.08568,0.2035,0.6670955,1402771,1091020.769854,14.96
2161,296.09015,0.0875,0.2869582,1474504,1091004.320371,5.89
2162,296.12206,0.2097,0.6875731,1421163,1090886.743113,15.45
2163,296.14768,0.0642,0.2105249,1660425,1090792.354366,4.06
2164,296.2312,0.0963,0.3158246,1432893,1090484.81916,6.58
2165,296.26761,0.0638,0.2092401,1571702,1090350.8171,4.03
2166,296.49791,0.0564,0.1848871,1453941,1089503.892192,3.45
2167,296.50014,0.0776,0.2544727,1568410,1089495.704364,5.11
2168,296.50851,0.0643,0.2107404,1424783,1089464.959243,4.07
2169,296.51205,0.0717,0.2349861,1677441,1089451.951886,4.65
2170,296.51613,0.0804,0.2635505,1435048,1089436.942569,5.33
2171,296.81203,0.074,0.2425524,1364111,1088350.847218,4.83
2172,296.84135,0.1079,0.3537323,1352490,1088243.329034,7.48
2173,296.98881,0.1968,0.6451821,1512876,1087702.997287,14.44
2174,296.99646,0.1499,0.4914308,1240493,1087674.978448,10.77
2175,297.00408,0.8687,2.8478022,1439900,1087647.082552,67.02
2176,297.01464,0.1227,0.4020735,1328009,1087608.40446,8.64
2177,297.02227,0.1185,0.3886191,1147746,1087580.464485,8.31
2178,297.02521,0.3174,1.0406079,1435392,1087569.714567,23.88
2179,297.03283,0.1016,0.3329591,1448540,1087541.822446,6.99
2180,297.04047,0.4529,1.4845337,1418296,1087513.853948,34.47
2181,297.04441,0.0682,0.2236739,1389425,1087499.408309,4.38
2182,297.04715,6.2945,20.634203,1438250,1087489.387997,491.59
2183,297.0517,0.1179,0.3863533,1582354,1087472.723126,8.26
2184,297.05571,0.0631,0.2069363,1422210,1087458.049595,3.98
2185,297.0616,0.6926,2.2703269,1385660,1087436.504254,53.23
2186,297.07685,0.2166,0.7100043,1584697,1087380.653756,15.99
2187,297.08272,0.2094,0.6864847,1500311,1087359.190042,15.43
2188,297.09798,1.1644,3.8169842,1445962,1087303.330735,90.15
2189,297.11324,0.1134,0.3716725,1407172,1087247.469735,7.91
2190,297.13436,0.6519,2.1371784,1440485,1087170.193016,50.05
2191,297.14725,0.1265,0.4146535,1469037,1087123.044503,8.94
2192,297.14959,0.0698,0.2287865,1389459,1087114.487135,4.5
2193,297.15299,2.7596,9.0465031,1414295,1087102.032544,214.98
2194,297.17075,0.2535,0.8311166,1429878,1087037.075505,18.88
2195,297.20714,0.228,0.7475506,1513984,1086903.973122,16.88
2196,297.24352,3.7355,12.2455454,1423469,1086770.940489,291.35
2197,297.2799,1.153,3.779556,1440939,1086637.947899,89.26
2198,297.4981,0.0585,0.1917839,1535782,1085840.947877,3.62
2199,297.50172,0.0716,0.2345878,1386023,1085827.731955,4.64
2200,297.50578,0.158,0.518043,1404782,1085812.935805,11.4
2201,297.50796,0.0764,0.2504534,1505333,1085804.973328,5.02
2202,297.99372,0.1674,0.5488716,1454708,1084034.994034,12.14
2203,298.00427,0.0739,0.2421068,1400581,1083996.592664,4.82
2204,298.00743,0.0927,0.3037688,1499247,1083985.119923,6.29
2205,298.0119,0.4592,1.5052408,1402838,1083968.838317,34.97
2206,298.01954,0.1029,0.3373661,1453957,1083941.046492,7.09
2207,298.02246,0.0963,0.315565,1552263,1083930.436682,6.57
2208,298.03008,0.0709,0.2325219,1630816,1083902.727989,4.59
2209,298.03301,0.0694,0.2275397,1378122,1083892.058584,4.47
2210,298.03571,0.2167,0.710308,1464756,1083882.242809,15.99
2211,298.03639,0.0683,0.2237695,1515508,1083879.775267,4.38
2212,298.04064,0.0737,0.2416879,1757515,1083864.330339,4.81
2213,298.04383,0.0923,0.3027095,1350665,1083852.733342,6.26
2214,298.04672,1.2967,4.2508159,1418948,1083842.21821,100.51
2215,298.04829,0.1493,0.4894779,1430039,1083836.500903,10.72
2216,298.0505,0.4745,1.5555514,1484919,1083828.446041,36.17
2217,298.05685,0.0613,0.2010196,1722764,1083805.380994,3.84
2218,298.06493,0.1033,0.3384722,1420256,1083775.975521,7.12
2219,298.06945,0.0784,0.256921,1504055,1083759.541397,5.17
2220,298.08468,0.064,0.2097152,1205032,1083704.190945,4.04
2221,298.09325,0.0673,0.2205456,1479605,1083673.015158,4.3
2222,298.10133,0.1884,0.6177509,1441841,1083643.638562,13.78
2223,298.10578,0.0674,0.2208782,1476740,1083627.465179,4.31
2224,298.13774,0.1011,0.3314067,1254751,1083511.307258,6.95
2225,298.15635,0.5025,1.6472074,1389431,1083443.685983,38.36
2226,298.24687,0.7582,2.4855554,1455210,1083114.836702,58.37
2227,298.28326,0.2383,0.7812029,1517691,1082982.723534,17.69
2228,298.38307,0.1214,0.3980744,1474668,1082620.460597,8.54
2229,298.49535,0.0596,0.1954218,1113722,1082213.218364,3.7
2230,298.50954,0.069,0.2260381,1309733,1082161.780474,4.43
2231,298.51359,0.0991,0.3248476,1486762,1082147.078895,6.79
2232,298.98334,0.1372,0.4498274,1501951,1080446.83612,9.78
2233,298.99544,0.0637,0.2087728,1317052,1080403.116265,4.02
2234,299.00154,0.3488,1.1435224,1411830,1080381.102382,26.33
2235,299.00447,0.1213,0.3976659,1505486,1080370.511237,8.53
2236,299.00763,0.0583,0.1911194,1388771,1080359.073259,3.6
2237,299.00914,0.0638,0.209236,1050253,1080353.610247,4.03
2238,299.01211,0.1006,0.3297492,1622265,1080342.905151,6.91
2239,299.01973,1.1563,3.790426,1429546,1080315.371548,89.52
2240,299.02641,0.9698,3.178998,1414153,1080291.218617,74.92
